"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1852478577612046799","Fri Nov 01 22:31:24 +0000 2024","696","A @Claudiashein le darán una medalla por sus políticas para reducir las emisiones promover el desarrollo urbano sostenible e incentivar el transporte público y el ciclismo . Hilo para hablar de la realidad y no de los datos que su equipo mandó para este concurso: https://t.co/lfsv3sPp7P","1852478577612046799","https://pbs.twimg.com/media/GbVHfQFXwAAKswT.png","","es","CDMX","7","22","182","https://x.com/VeroTeigeiro/status/1852478577612046799","1102035232516005888","VeroTeigeiro"
"1851812161036915020","Thu Oct 31 02:23:18 +0000 2024","1024","Reconocen a la presidenta @Claudiashein con premio de sustentabilidad y lo hace el Nobel Sustaintability Trust. Le darán un reconocimiento por Contribuciones Sobresalientes a la Sustentabilidad premio que se da desde 2022 a líderes políticos y económicos. El poder suave de https://t.co/Uyb6ZrCjuK","1851812161036915020","https://pbs.twimg.com/media/GbL1WAjXUAAJych.jpg","","es","Por aquí y por allá.","51","585","270","https://x.com/genarolozano/status/1851812161036915020","18607266","genarolozano"
"1852446128144625664","Fri Nov 01 20:22:28 +0000 2024","21","Qué gran homenaje hace la presidenta Claudia Sheinbaum a las Mujeres heroínas de nuestra patria en la ofrenda de Palacio Nacional. A 200 años de que se instauró la República y 70 años después de que las mujeres defendieran su derecho al voto hace un mes el 1o de octubre la https://t.co/o0s5C5woI3","1852446128144625664","https://pbs.twimg.com/media/GbU14yPbwAADI3t.jpg","","es","Puebla, México","1","3","4","https://x.com/OliviaSalomonV/status/1852446128144625664","1151239793642262528","OliviaSalomonV"
"1852451065461108836","Fri Nov 01 20:42:05 +0000 2024","467","Lo de Alito no es cosa de un día que todo se me salió de control sino que es la punta del iceberg de que LA DERECHA SE ESTÁ DESMORONANDO EN MÉXICO y eso es gracias a AMLO y a nuestra presidenta Claudia Sheinbaum 🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽 https://t.co/Q5lCWU5EdB","1852451065461108836","https://pbs.twimg.com/media/GbUCjabWUDoD-Go.jpg","","es","","5","22","260","https://x.com/Lun4Obradorista/status/1852451065461108836","1799383026100551680","Lun4Obradorista"
"1851995860168487147","Thu Oct 31 14:33:16 +0000 2024","867","#ULTIMAHORA | Presidenta @Claudiashein agradece a Nobel Sustainability Trust por otorgarle la medalla y se posiciona: Para mí el mayor privilegio es servir al pueblo más allá de los títulos y reconocimientos https://t.co/Zv1ejeyAC7","1851995860168487147","https://pbs.twimg.com/amplify_video_thumb/1851995788072587265/img/uutmNOrRKemrQz2i.jpg","","es","México","7","67","296","https://x.com/arlinmedrano_/status/1851995860168487147","1491856780263149570","arlinmedrano_"
"1852050199876682027","Thu Oct 31 18:09:11 +0000 2024","1484","Los mismos que creyeron que Xóchitl sería presidenta hoy afirman que Claudia será destituida de su cargo . A mí me dan entre risa y lástima porque no es normal ser ya tan ... https://t.co/luAPtgGLAS","1852050199876682027","https://pbs.twimg.com/media/GbPN18IWMAAm87j.jpg","","es","mexico","15","65","545","https://x.com/MSEQUEYRO/status/1852050199876682027","127579805","MSEQUEYRO"
"1852402479826080062","Fri Nov 01 17:29:01 +0000 2024","385","️ AFINIDAD A MORENA NO RESTA IMPARCIALIDAD : MONREAL DEFIENDE NOMBRAMIENTO DE ZALDÍVAR EN COMITÉ DE EVALUACIÓN Ricardo Monreal respaldó la inclusión de Arturo Zaldívar en el Comité de Evaluación de jueces nombrado por la Presidenta Claudia Sheinbaum. Según el senador la https://t.co/SDURrHTNam","1852402479826080062","https://pbs.twimg.com/ext_tw_video_thumb/1852401437868806144/pu/img/bPUKnTZRny6WyVri.jpg","","es","Únete a mi canal de Telegram📢","45","337","118","https://x.com/Juan_OrtizMX/status/1852402479826080062","2781622855","Juan_OrtizMX"
"1852270616847491465","Fri Nov 01 08:45:03 +0000 2024","1787","Superholly alaba el ingles de la Presidenta Claudia Sheinbaum: Tiene mucha fluidez es muy competente hablando de temas bastante complejos en ingles tiene mucho vocabulario se nota que tuvo educación superior en ingles esta familiarizada con el ingles en el ámbito politico https://t.co/qM0x8DGMDk","1852270616847491465","https://pbs.twimg.com/ext_tw_video_thumb/1852269962850676736/pu/img/shNu0qg8NjrfrNNe.jpg","","es","","8","47","442","https://x.com/ChicShion/status/1852270616847491465","1192483572185255936","ChicShion"
"1851985975062212775","Thu Oct 31 14:12:42 +0000 2024","1"," Vamos a conseguir mejores precios que incluso en el gobierno de AMLO aseguró la presidenta Claudia Sheinbaum tras presentar el nuevo modelo de compras consolidadas de medicamentos e insumos médicos. https://t.co/ZlSQQeGQay","1851990684452200678","https://pbs.twimg.com/ext_tw_video_thumb/1851990156032786432/pu/img/7xkxd78UZ77kq2bS.jpg","IMER_Noticias","es","Xoco, Benito Juárez","0","2","1","https://x.com/IMER_Noticias/status/1851990684452200678","35938292","IMER_Noticias"
"1852075031154823652","Thu Oct 31 19:47:51 +0000 2024","21"," #ÚltimaHora || La presidenta Claudia Sheinbaum emitió el acuerdo por el que se integra el Comité de Evaluación del Poder Ejecutivo: ▪️ Mary Cruz Cortés Ornelas ▪️ Javier Quijano Baz ▪️ Vanessa Romero Rocha ▪️ Isabel Inés Romero Cruz ▪️ Arturo Zaldívar Lelo de Larrea https://t.co/JTBkWc73vH","1852075031154823652","https://pbs.twimg.com/ext_tw_video_thumb/1852074786605928449/pu/img/35uBuwNqAA4gozaA.jpg","","es","Xoco, Benito Juárez","1","1","12","https://x.com/IMER_Noticias/status/1852075031154823652","35938292","IMER_Noticias"
