"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1865068692129673346","Fri Dec 06 16:20:02 +0000 2024","1157","Aunque las conferencias de @lopezobrador_ y @Claudiashein tienen diferencias comparten un rasgo en común: el uso de datos falsos y engañosos . https://t.co/L2Zgwedg8N https://t.co/lFjAW599nX","1865068692129673346","https://pbs.twimg.com/media/GeIOF0bXcAEMvY2.jpg","","es","México DF","12","56","630","https://x.com/ElSabuesoAP/status/1865068692129673346","2988152505","ElSabuesoAP"
"1866255102106874112","Mon Dec 09 22:54:24 +0000 2024","1300"," Sheinbaum contra Trump Cartón Animado para @ProyectoDossier https://t.co/TjI9KVFd8S","1866255102106874112","https://pbs.twimg.com/ext_tw_video_thumb/1866254948251377664/pu/img/QGNG-CygM8Hf7PxD.jpg","","es","Ciudad de México","4","14","542","https://x.com/monerorictus/status/1866255102106874112","16679634","monerorictus"
"1866227051058884614","Mon Dec 09 21:02:56 +0000 2024","36","Le faltan 5 años 9 meses 22 días 7 horas 57 minutos 10 segundos (o bien 2121 días). Ya pasó 3.180% del sexenio (69 días). #cuantolefalta","1866227051058884614","","","es","La Cuarta Dimensión (La 4D)","0","0","7","https://x.com/cuantolefalta/status/1866227051058884614","1338193765656264704","cuantolefalta"
"1865028480444043323","Fri Dec 06 13:40:14 +0000 2024","5127","Empleo pleno y mejores salarios son fundamento de la Cuarta Transformación. https://t.co/4jiu6zxwV0","1865028480444043323","","","es","Ciudad de México","89","605","1853","https://x.com/Claudiashein/status/1865028480444043323","591361197","Claudiashein"
"1864474770886234620","Thu Dec 05 01:00:00 +0000 2024","9830","Anunciamos el histórico incremento de 12 por ciento al salario mínimo mensual para 2025; nuestro objetivo en el sexenio es que alcance para 2.5 canastas básicas. El humanismo mexicano da resultados: disminuye la pobreza y mejora la calidad de vida de las personas. https://t.co/vcHbZu5Mts","1864474770886234620","https://pbs.twimg.com/amplify_video_thumb/1864470297426186242/img/MKCjCrA-6pR1e3mF.jpg","","es","Ciudad de México","131","1029","3162","https://x.com/Claudiashein/status/1864474770886234620","591361197","Claudiashein"
"1864886181894271195","Fri Dec 06 04:14:48 +0000 2024","3","#Disecciones | Intelectuales y académicos hacen suya una carta publicada por la presidenta Sheinbaum en 2009. Piden que México exija el cese al fuego inmediato al Estado de Israel. ️Por Varios https://t.co/W8R6egnBch","1864886181894271195","","","es","México","0","0","3","https://x.com/PdPagina/status/1864886181894271195","3087410276","PdPagina"
"1865848848536481913","Sun Dec 08 20:00:05 +0000 2024","773","La presidenta @Claudiashein modificó la duración de las conferencias mañaneras y agregó nuevas secciones pero persiste el uso de datos falsos y engañosos . https://t.co/L2Zgwedg8N https://t.co/pod5nwiXk8","1865848848536481913","https://pbs.twimg.com/media/GeTTowFWQAEezZJ.jpg","","es","México DF","6","22","326","https://x.com/ElSabuesoAP/status/1865848848536481913","2988152505","ElSabuesoAP"
"1865109346687877208","Fri Dec 06 19:01:34 +0000 2024","1633","Salinas Pliego ni es tan poderoso y va a tener que pagar los impuestos que debe : Sheinbaum https://t.co/feJiHIwRRH","1865109346687877208","","","es","México","28","250","235","https://x.com/proceso/status/1865109346687877208","41156599","proceso"
"1866233472278253795","Mon Dec 09 21:28:27 +0000 2024","1197","Sheinbaum pronto RENUNCIARÁ Presionada por países socialistas cada vez más débiles y por la llegada de TRUMP a la Casa Blanca además de lidiar con el COCHINERO dejado por AMLO. PROGRAMA COMPLETO: https://t.co/sXDmkMpgiJ #RenunciaESPURIA https://t.co/AlkpuHnGip","1866233472278253795","https://pbs.twimg.com/ext_tw_video_thumb/1866233363956109312/pu/img/Boh11hZNpy_jrwlf.jpg","","es","Mexico","23","192","567","https://x.com/PazConDialogo/status/1866233472278253795","91870046","PazConDialogo"
"1866239493629755486","Mon Dec 09 21:52:22 +0000 2024","7","Cuando algo se mueve en Oriente medio","1866239493629755486","","","es","Zacatecas, México","0","1","3","https://x.com/ChadDeusVult/status/1866239493629755486","1797401066440404992","ChadDeusVult"
