"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1849571571737952568","Thu Oct 24 22:00:00 +0000 2024","678","Analizamos los discursos de la presidenta Claudia Sheinbaum En 30 conferencias la presidenta se ha referido a @lopezobrador_ 203 veces Aquí el análisis completo ⬇️ https://t.co/Wc0gMcloVm https://t.co/X8E7KMka8e","1849571571737952568","https://pbs.twimg.com/media/GarbCSMWQAAZkO5.jpg","","es","Mexico","53","91","341","https://x.com/SerendipiaData/status/1849571571737952568","856644015026053124","SerendipiaData"
"1849611867616051358","Fri Oct 25 00:40:08 +0000 2024","20579","Recibí en Palacio Nacional a Malala Yousafzai premio nobel de la paz con quien coincidimos en la importancia del derecho a la educación para todas las niñas y jóvenes. Las mujeres podemos ser lo que queramos ser. https://t.co/VJIQ0UiDeQ","1849611867616051358","https://pbs.twimg.com/media/Gasj6KkaAAUb2iN.jpg","","es","Ciudad de México","218","1077","4672","https://x.com/Claudiashein/status/1849611867616051358","591361197","Claudiashein"
"1849445848465490114","Thu Oct 24 13:40:25 +0000 2024","9211","La Cuarta Transformación avanza hacia un verdadero Estado de derecho. https://t.co/DdEIFpuEMG","1849445848465490114","","","es","Ciudad de México","125","2060","2909","https://x.com/Claudiashein/status/1849445848465490114","591361197","Claudiashein"
"1849821383448199432","Fri Oct 25 14:32:40 +0000 2024","5274","Conferencia de prensa en Los Cabos Baja California Sur https://t.co/eiFpx4GIFT","1849821383448199432","","","es","Ciudad de México","52","530","1691","https://x.com/Claudiashein/status/1849821383448199432","591361197","Claudiashein"
"1849090456954528221","Wed Oct 23 14:08:14 +0000 2024","953","Si el gobierno prosigue en desacatar órdenes judiciales no sólo dañará la legitimidad de su reforma sino que pondrá en duda su compromiso con la inversión privada nacional y extranjera indispensable para el crecimiento y la prosperidad compartida . La presidenta Sheinbaum ha","1849090456954528221","","","es","Mexico City","17","100","531","https://x.com/LCUgalde/status/1849090456954528221","15641805","LCUgalde"
"1849571571737952568","Thu Oct 24 23:13:14 +0000 2024","69","️ FE DE ERRATAS: son 203 menciones al expresidente en 23 días https://t.co/Wc0gMckR5O https://t.co/Ju8hjaOYnp","1849590001543037074","https://pbs.twimg.com/media/GasQM5jWwAAvEz3.jpg","SerendipiaData","es","Mexico","0","2","36","https://x.com/SerendipiaData/status/1849590001543037074","856644015026053124","SerendipiaData"
"1849945083065549085","Fri Oct 25 22:44:12 +0000 2024","3","Resumen de los 24 días de gobierno de Claudia Sheinbaum: ¿Deveras cambiaste la constitución cabrón? https://t.co/JvIIFVCgLI","1849945083065549085","https://pbs.twimg.com/ext_tw_video_thumb/1849945007077388288/pu/img/TMOmR2BjecuETh2O.jpg","","es","","0","0","3","https://x.com/LeyvaSergio/status/1849945083065549085","190379106","LeyvaSergio"
"1849920374169010506","Fri Oct 25 21:06:01 +0000 2024","2223","MORENA aprobó la supremacía constitucional dándole poder absoluto a Claudia Sheinbaum https://t.co/EOxpNVeEWs","1849920374169010506","https://pbs.twimg.com/media/Gaw8xozX0AEduln.jpg","","es","Guerrero, México","21","91","751","https://x.com/rthur013/status/1849920374169010506","1328689321185062917","rthur013"
"1849941488052076748","Fri Oct 25 22:29:55 +0000 2024","9","Nuestra presidenta Claudia Sheinbaum anunció una innovadora reforma laboral que beneficiará a más de 650 mil trabajadores de aplicaciones en México. https://t.co/7CcW2Cse77","1849941488052076748","https://pbs.twimg.com/media/GaxP-f9bgAA-bew.jpg","","es","jalisco","0","1","3","https://x.com/_MorenaJalisco/status/1849941488052076748","1609682003695374336","_MorenaJalisco"
"1849952716472320490","Fri Oct 25 23:14:32 +0000 2024","62","Claudia Sheinbaum Obligará a Onlyfans a dar prestaciones a las creadoras de contenido","1849952716472320490","","","es","México","0","3","8","https://x.com/MCTaquitos/status/1849952716472320490","721934623530291200","MCTaquitos"
"1848415784135233990","Mon Oct 21 17:27:19 +0000 2024","8007"," ¡CONTRAATAQUE JUDICIAL! LAS DECISIONES JUDICIALES SE ACATAN O SE ATACAN NO SE OPINAN responden los juzgadores a Sheinbaum tras calificar de ILEGAL la orden de una jueza para RETIRAR la Reforma Judicial. ️️‍️ Señalan que la Presidenta debe recurrir a los tribunales https://t.co/75K7Bht3dC","1848415784135233990","https://pbs.twimg.com/amplify_video_thumb/1848415193409236992/img/kJ4t_JKYyc3BFfp0.jpg","","es","","68","491","3458","https://x.com/LuisCardenasMx/status/1848415784135233990","69334913","LuisCardenasMx"
"1849934034102571384","Fri Oct 25 22:00:18 +0000 2024","1870","El junior de Claudio X González le responde a nuestra presidenta Claudia Sheinbaum que él no es un junior sino un filántropo y activista social... respondió colérico como todo un junior. https://t.co/KZl40wsV5Z","1849934034102571384","https://pbs.twimg.com/media/GaxJM2gXgAAoR0n.jpg","","es","","52","485","771","https://x.com/JorgeArmandoR_/status/1849934034102571384","1589064425855754241","JorgeArmandoR_"
"1849937005284577750","Fri Oct 25 22:12:06 +0000 2024","2","Me da un poco de pena que realmente forcemos tanto lo de enaltecer a Sheinbaum. Lleva 25 días haciendo con puntos y comas la chamba que le dejó impuesta el hombre que la antecedió. ¿El sello de su gobierno? Sumisión.","1849937005284577750","","","es","","0","0","0","https://x.com/pf_pf_pf/status/1849937005284577750","21230335","pf_pf_pf"
"1849218120574976068","Wed Oct 23 22:35:31 +0000 2024","24","La presidenta @Claudiashein hizo 100 promesas Si no quieras leerlas todas hicimos este test para mostrarte las que te afectan directamente según tu edad entidad y otras características #SheinbaumNoSeTeOlvide ¡Pruébalo! ⬇️ https://t.co/jKEpyTaz7T https://t.co/FmdTP7ka5j","1849218120574976068","https://pbs.twimg.com/media/Gam95QUXsAA3jmt.jpg","","es","Mexico","1","0","11","https://x.com/SerendipiaData/status/1849218120574976068","856644015026053124","SerendipiaData"
"1849450780744708414","Thu Oct 24 14:00:01 +0000 2024","58","La presidenta @Claudiashein ha mencionado al expresidente @lopezobrador_ en TODOS sus discursos desde el 1 de octubre. Además sigue refiriéndose a él como presidente Sí contamos las menciones desde el primer día del sexenio ⬇️ https://t.co/Wc0gMcloVm https://t.co/hdCElQA1HZ","1849450780744708414","https://pbs.twimg.com/media/Gam8GtQXYAA1uj5.jpg","","es","Mexico","13","4","26","https://x.com/SerendipiaData/status/1849450780744708414","856644015026053124","SerendipiaData"
"1848499507480109388","Mon Oct 21 23:00:00 +0000 2024","9","La activista Sandra Domínguez desapareció el 4 de octubre. Más de dos semanas después la presidenta Sheinbaum dice que ya están muy al tanto y se está buscando . https://t.co/jxZlZDxv56 https://t.co/T6FFTyS8Dr","1848499507480109388","https://pbs.twimg.com/ext_tw_video_thumb/1848485221127081984/pu/img/1lbl1XSR3nz-arO1.jpg","","es","Mexico","1","0","9","https://x.com/SerendipiaData/status/1848499507480109388","856644015026053124","SerendipiaData"
"1848514840433754344","Tue Oct 22 00:00:56 +0000 2024","12166","La publicación de la reforma judicial en el Diario Oficial de la Federación es reflejo del respeto al proceso legislativo y al mandato del pueblo de México. https://t.co/GLX94NkQ6l","1848514840433754344","https://pbs.twimg.com/media/Gac-jA6W4AAFx-R.jpg","","es","Ciudad de México","170","2341","4145","https://x.com/Claudiashein/status/1848514840433754344","591361197","Claudiashein"
"1849947660964229285","Fri Oct 25 22:54:27 +0000 2024","639","No no es Gaza ni ninguna otra ciudad de Palestina tampoco es Israel. Es Guanajuato México. Pero no digan que es terrorismo porque Omar García Harfuch y Claudia Sheinbaum se molestan. https://t.co/wHrOxfqR5j","1849947660964229285","https://pbs.twimg.com/media/GaxVl59WIAAOe10.jpg","","es","","6","92","340","https://x.com/ArturoVillegasQ/status/1849947660964229285","138662380","ArturoVillegasQ"
"1848390273816048023","Mon Oct 21 15:45:57 +0000 2024","124","¡Buenos días! Hoy me encuentran en la primera plana de @Milenio con el perfil de la jueza que amaga con encarcelar a la presidenta Claudia Sheinbaum por desacato. El expediente negro de una jueza rebelde: ¿quién es Nancy Juárez Salas? https://t.co/K1WSrk4DJN https://t.co/IIETrUgA1y","1848390273816048023","https://pbs.twimg.com/media/GabMtfAXcAAQyod.jpg","","es","CDMX","3","12","48","https://x.com/oscarbalmen/status/1848390273816048023","53914434","oscarbalmen"
"1848760140918329520","Tue Oct 22 16:15:40 +0000 2024","5689","La presidenta Sheinbaum se lanzó contra la Escuela de Derecho de Harvard por reírse de requisitos instituidos en la reforma judicial. Nadie se burla de los mexicanos dijo https://t.co/rNn9XRm6wj","1848760140918329520","","","es","Ciudad de México","444","3102","819","https://x.com/AristeguiOnline/status/1848760140918329520","520653311","AristeguiOnline"
"1848359046870659423","Mon Oct 21 13:41:52 +0000 2024","4213","Como llegó una presidenta ahora vamos a reconocer el trabajo de las mujeres mexicanas. https://t.co/KAUy0CYhwy","1848359046870659423","","","es","Ciudad de México","67","1039","1690","https://x.com/Claudiashein/status/1848359046870659423","591361197","Claudiashein"
"1849328145385562405","Thu Oct 24 05:52:43 +0000 2024","11990","Tenía razón AMLO: él es fresa al lado de Sheinbaum. La presidenta se está despachando con la cuchara grande del poder. #Loret en @latinus_us: https://t.co/9b2W3D1i5W","1849328145385562405","https://pbs.twimg.com/amplify_video_thumb/1849327568681385984/img/2hZ_0DWiG_Tdf6nj.jpg","","es","México, DF.","74","769","4204","https://x.com/CarlosLoret/status/1849328145385562405","68844197","CarlosLoret"
"1848153420706038134","Mon Oct 21 00:04:47 +0000 2024","7129","En Yucatán y en todo México en la Cuarta Transformación los compromisos se cumplen. https://t.co/RPQQvmSnOo","1848153420706038134","https://pbs.twimg.com/amplify_video_thumb/1848148428083298304/img/J47U3wvrqZ4qomJM.jpg","","es","Ciudad de México","43","746","2123","https://x.com/Claudiashein/status/1848153420706038134","591361197","Claudiashein"
"1849899984193515868","Fri Oct 25 19:45:00 +0000 2024","26","🇲🇽 La #BandaPresidencial es la protagonista en la historia del poder nacional. Esta fue entregada por la presidenta del Congreso de la Unión a la primera mujer presidenta de México Sheinbaum Pardo. Los detalles en la #RevistaCámara: https://t.co/HAeqT2PjbJ https://t.co/my7PL5ElMS","1849899984193515868","https://pbs.twimg.com/media/GawfpDTXcAAnGVu.jpg","","es","Av. Congreso de la Unión, 66. ","0","13","6","https://x.com/Mx_Diputados/status/1849899984193515868","498984649","Mx_Diputados"
"1849952542597284072","Fri Oct 25 23:13:51 +0000 2024","37","Oigan por qué en el billetito que le dieron a Putin del BRICS salimos inscritos? Sí sí sé que el billete no es oficial y también sé que sheinbaum literal hace como ocho días se negó a entrar. La pregunta es ¿por qué salimos? https://t.co/FXh1fjdtXz","1849952542597284072","https://pbs.twimg.com/media/GaxZ3lFWIAABGTS.png","","es","Guadalajara, 🇲🇽.","1","9","16","https://x.com/marianabtch/status/1849952542597284072","77871218","marianabtch"
"1849933643067822499","Fri Oct 25 21:58:45 +0000 2024","244","Claudia Sheinbaum se está esforzando bastante para que le quiten el beneficio de la duda.","1849933643067822499","","","es","","1","13","42","https://x.com/_Gabo_N/status/1849933643067822499","243805672","_Gabo_N"
"1848877493673202138","Wed Oct 23 00:01:59 +0000 2024","10687","Nuestra tarea fundamental es servir al pueblo. Me eligieron 36 millones de mexicanas y mexicanos para continuar un proyecto de nación y por eso me siento afortunada. https://t.co/6Xp0nbhtsC","1848877493673202138","https://pbs.twimg.com/ext_tw_video_thumb/1848876152934555648/pu/img/xxqUfqKSuiJxs0ft.jpg","","es","Ciudad de México","185","2769","3525","https://x.com/Claudiashein/status/1848877493673202138","591361197","Claudiashein"
"1848500134302388637","Mon Oct 21 23:02:30 +0000 2024","15767","FUERTE CRÍTICA A SHEINBAUM UNA PERSONA NO PUEDE ENCARNAR LA VOLUNTAD DEL PUEBLO DE MANERA ABSOLUTA advierte el ministro Juan Luis González Alcántara Carrancá. ️ Durante el Congreso Iberoamericano de Derecho Constitucional en la UNAM enfatizó que la función del Poder https://t.co/RH2NukyKvM","1848500134302388637","https://pbs.twimg.com/ext_tw_video_thumb/1848500032598667264/pu/img/3lL_zoqND9yn-Vuf.jpg","","es","","103","716","6970","https://x.com/LuisCardenasMx/status/1848500134302388637","69334913","LuisCardenasMx"
"1849927038431383755","Fri Oct 25 21:32:30 +0000 2024","17","Así luce el Hospital General Santa Rosalía en Mulegé Baja California Sur que inauguró esta tarde la Presidenta Claudia Sheinbaum. Este es un avance para garantizar el derecho a la salud. https://t.co/2HCsqEKpIO","1849927038431383755","https://pbs.twimg.com/media/GaxChRDWAAAWdpU.jpg","","es","In YouTube","0","0","7","https://x.com/JoseyyyJose/status/1849927038431383755","3171778225","JoseyyyJose"
