"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1845185693171188056","Sat Oct 12 19:32:05 +0000 2024","26","¡Es nuestro momento! Desde la Secretaría de Jóvenes de Morena reafirmamos nuestro respaldo a nuestra presidenta Claudia Sheinbaum Pardo y seguimos luchando por el cambio que necesita México. Somos protagonistas del futuro. #SegundoPisoDeLaCuartaTransformación #JuventudESMorena https://t.co/OtO6FbmAeO","1845185693171188056","https://pbs.twimg.com/media/GZtqmwZaAAIbDay.jpg","","es","","0","1","11","https://x.com/enriquez_g2/status/1845185693171188056","1480722589651722241","enriquez_g2"
"1844548046484611091","Fri Oct 11 02:08:26 +0000 2024","0","Durante su discurso la presidenta Claudia Sheinbaum recordó el papel de #GuadalupeVictoria como primer presidente de México. 🇲🇽 https://t.co/EAOF4hKKsK","1844560659255845294","https://pbs.twimg.com/ext_tw_video_thumb/1844558119457992704/pu/img/HUJGy2kX6Ef0HBJV.jpg","IMER_Noticias","es","Xoco, Benito Juárez","0","0","0","https://x.com/IMER_Noticias/status/1844560659255845294","35938292","IMER_Noticias"
"1844747947705352213","Fri Oct 11 17:16:53 +0000 2024","0","#MañaneraDelPueblo || La presidenta Claudia Sheinbaum descartó que exista una crisis constitucional derivada de la reforma judicial: Este cambio ha seguido paso por paso todas las reglas establecidas en nuestras leyes y en nuestra Constitución . https://t.co/9qZ6gUZXpZ","1844789281027408106","https://pbs.twimg.com/ext_tw_video_thumb/1844787700785991680/pu/img/jNRNFzF0FDkKFDgJ.jpg","IMER_Noticias","es","Xoco, Benito Juárez","0","2","0","https://x.com/IMER_Noticias/status/1844789281027408106","35938292","IMER_Noticias"
"1845190786809274485","Sat Oct 12 19:52:20 +0000 2024","0","Como señaló nuestra presidenta Claudia Sheinbaum en sus 100 Pasos para la Transformación no silenciaremos la voz del pueblo que es base para nuestra democracia. #100pasosparalatransformación #MorenaHidalgo https://t.co/p5cSau60wn","1845190786809274485","https://pbs.twimg.com/ext_tw_video_thumb/1845190010225459214/pu/img/DtwZspMBbmP4n9et.jpg","","es","Hidalgo, México","0","0","0","https://x.com/MorenaHidalgoMX/status/1845190786809274485","406076259","MorenaHidalgoMX"
"1845015333406437873","Sat Oct 12 08:15:08 +0000 2024","0","Presidenta Claudia Sheinbaum invita al gobierno de España a iniciar proceso de disculpa pública a los pueblos originarios de México - https://t.co/4n3yraGd2U https://t.co/yiUQ8cVsaO","1845015333406437873","https://pbs.twimg.com/media/GZrPqzxW0AY2iDv.jpg","","es","Puebla, Pue., México","0","0","0","https://x.com/alchilepoblano/status/1845015333406437873","1012675178","alchilepoblano"
"1845196594347454522","Sat Oct 12 20:15:24 +0000 2024","0","La Presidenta Claudia Sheinbaum regresó a Acapulco para supervisar la entrega de ayuda para los damnificados por el huracán John . https://t.co/7zxiCgwYXF","1845196594347454522","https://pbs.twimg.com/amplify_video_thumb/1845196528098377743/img/D97E3AsoRrfVANGa.jpg","","es","Puebla, México","0","0","0","https://x.com/aztecapuebla/status/1845196594347454522","80967921","aztecapuebla"
"1844786412815560816","Fri Oct 11 17:05:29 +0000 2024","1537","Hoy estudiantes y jóvenes fuimos a Palacio Nacional a presentar un pliego petitorio. Buscamos diálogo con la Presidenta @Claudiashein y exigimos que se nos escuche. https://t.co/iYMLaqNWAZ","1844786412815560816","https://pbs.twimg.com/media/GZn_dgpXQAENPyh.jpg","","es","Distrito Federal, México","28","477","885","https://x.com/danielmdax/status/1844786412815560816","1138544050745880577","danielmdax"
"1845199053681983574","Sat Oct 12 20:25:11 +0000 2024","0","La presidenta Claudia Sheinbaum recorrió las colonias afectadas por el huracán John en Acapulco https://t.co/fZnPbP1tWL","1845199053681983574","https://pbs.twimg.com/ext_tw_video_thumb/1845198924233261056/pu/img/jAuRqJzauiFxPStz.jpg","","es","Colima Mexico","0","0","0","https://x.com/AFmedios/status/1845199053681983574","43926196","AFmedios"
"1844918096408216010","Sat Oct 12 01:48:45 +0000 2024","771","La presidenta @Claudiashein señaló que la @ONU_es debe desempeñar un papel más activo en la búsqueda de la paz en Gaza. Destacó que el Estado mexicano ha defendido el derecho de Palestina e Israel a ser reconocidos. Condenó toda forma de violencia y ataques a la población civil. https://t.co/SIRNSdNS3U","1844918096408216010","https://pbs.twimg.com/media/GZp3Op0aAAQ3stl.jpg","","es","","11","84","406","https://x.com/JesusRCuevas/status/1844918096408216010","460485869","JesusRCuevas"
"1845162769462501713","Sat Oct 12 18:01:00 +0000 2024","10","¿Cómo inicia el sexenio de la presidenta Claudia Sheinbaum en cuanto a variables sociales? 50 millones de mexicanos sin acceso a servicios de salud La carencia por acceso a los servicios de salud aumentó de 16.2% en 2018 a 39.1% en 2022. ️https://t.co/Cio5Ri0LC2 https://t.co/XGd9OdiABQ","1845162769462501713","https://pbs.twimg.com/media/GZoDcEsWsAQb7MU.jpg","","es","México","0","0","7","https://x.com/MexicoComoVamos/status/1845162769462501713","561376286","MexicoComoVamos"
"1845146807162241088","Sat Oct 12 16:57:34 +0000 2024","8","en el cable bus con panistas abordo y yo agradeciéndole a presidenta Claudia","1845146807162241088","","","es","Ciudad de Mexico","0","0","0","https://x.com/yayogr_/status/1845146807162241088","1010639546269294592","yayogr_"
"1845132322426806403","Sat Oct 12 16:00:01 +0000 2024","29","¿La presidenta Claudia Sheinbaum llegó vía aérea a #Acapulco para su reunión de evaluación de daños causados por el #HuracánJohn? No la presidenta llegó vía terrestre te mostramos la evidencia https://t.co/bIFOSRf9rB","1845132322426806403","https://pbs.twimg.com/media/GZA5p_ubAAAF7L8.jpg","","es","México","0","0","20","https://x.com/infodemiaMex/status/1845132322426806403","1277632595040272385","infodemiaMex"
